Timestamp_log,Source IP,Destination IP,IP_ID_hex,IP_ID_dec,IP_Checksum_hex,IP_Checksum_dec,Source Port,Destination Port,UDP_Checksum_hex,UDP_Checksum_dec,MCS,Timestamp_iperf,Timestamp_iperf_hex,Sequence_num_iperf,Sequence_num_iperf_hex
11:00:50.441,10.11.15.130,10.3.7.11,2c e6,11494,dd a8,56744,56439,5201,db da,56282,12,721338,00 0b 01 ba,95,00 00 00 5f
11:00:50.442,10.11.15.130,10.3.7.11,2c e7,11495,dd a7,56743,56439,5201,d7 f3,55283,12,722336,00 0b 05 a0,96,00 00 00 60
11:00:50.443,10.11.15.130,10.3.7.11,2c e8,11496,dd a6,56742,56439,5201,d4 0a,54282,12,723336,00 0b 09 88,97,00 00 00 61
11:00:50.445,10.11.15.130,10.3.7.11,2c e9,11497,dd a5,56741,56439,5201,cc 38,52280,16,725337,00 0b 11 59,98,00 00 00 62
11:00:50.446,10.11.15.130,10.3.7.11,2c ea,11498,dd a4,56740,56439,5201,c8 50,51280,10,726336,00 0b 15 40,99,00 00 00 63
11:00:50.448,10.11.15.130,10.3.7.11,2c eb,11499,dd a3,56739,56439,5201,c0 7f,49279,10,728336,00 0b 1d 10,100,00 00 00 64
11:00:50.449,10.11.15.130,10.3.7.11,2c ec,11500,dd a2,56738,56439,5201,bc 96,48278,10,729336,00 0b 20 f8,101,00 00 00 65
11:00:50.451,10.11.15.130,10.3.7.11,2c ed,11501,dd a1,56737,56439,5201,b4 c5,46277,16,731336,00 0b 28 c8,102,00 00 00 66
11:00:50.452,10.11.15.130,10.3.7.11,2c ee,11502,dd a0,56736,56439,5201,b0 db,45275,16,732337,00 0b 2c b1,103,00 00 00 67
11:00:50.454,10.11.15.130,10.3.7.11,2c ef,11503,dd 9f,56735,56439,5201,a9 0b,43275,13,734336,00 0b 34 80,104,00 00 00 68
11:00:50.455,10.11.15.130,10.3.7.11,2c f0,11504,dd 9e,56734,56439,5201,a5 21,42273,13,735337,00 0b 38 69,105,00 00 00 69
