Timestamp_log,Source IP,Destination IP,IP_ID_hex,IP_ID_dec,IP_Checksum_hex,IP_Checksum_dec,Source Port,Destination Port,UDP_Checksum_hex,UDP_Checksum_dec,MCS,Timestamp_iperf,Timestamp_iperf_hex,Sequence_num_iperf,Sequence_num_iperf_hex
11:13:37.746,10.11.15.134,10.3.7.11,73 b3,29619,96 d7,38615,46440,5201,f6 33,63027,16,26029,00 00 65 ad,32,00 00 00 20
11:13:37.746,10.11.15.136,10.3.7.11,38 8b,14475,d1 fd,53757,34017,5202,21 52,8530,16,26027,00 00 65 ab,72,00 00 00 48
11:13:37.748,10.11.15.136,10.3.7.11,38 8c,14476,d1 fc,53756,34017,5202,19 80,6528,12,28028,00 00 6d 7c,73,00 00 00 49
11:13:37.751,10.11.15.136,10.3.7.11,38 8d,14477,d1 fb,53755,34017,5202,0d c8,3528,12,31027,00 00 79 33,74,00 00 00 4a
11:13:37.752,10.11.15.134,10.3.7.11,73 b4,29620,96 d6,38614,46440,5201,de c2,57026,12,32029,00 00 7d 1d,33,00 00 00 21
11:13:37.753,10.11.15.136,10.3.7.11,38 8e,14478,d1 fa,53754,34017,5202,05 f8,1528,18,33026,00 00 81 02,75,00 00 00 4b
11:13:37.755,10.11.15.136,10.3.7.11,38 8f,14479,d1 f9,53753,34017,5202,fe 27,65063,13,35025,00 00 88 d1,76,00 00 00 4c
11:13:37.758,10.11.15.134,10.3.7.11,73 b5,29621,96 d5,38613,46440,5201,c7 51,51025,12,38029,00 00 94 8d,34,00 00 00 22
11:13:37.758,10.11.15.136,10.3.7.11,38 90,14480,d1 f8,53752,34017,5202,f2 6c,62060,12,38027,00 00 94 8b,77,00 00 00 4d
11:13:37.760,10.11.15.136,10.3.7.11,38 91,14481,d1 f7,53751,34017,5202,ea 99,60057,15,40029,00 00 9c 5d,78,00 00 00 4e
11:13:37.762,10.11.15.136,10.3.7.11,38 92,14482,d1 f6,53750,34017,5202,e2 ca,58058,15,42027,00 00 a4 2b,79,00 00 00 4f
11:13:37.763,10.11.15.134,10.3.7.11,73 b6,29622,96 d4,38612,46440,5201,b3 c8,46024,13,43029,00 00 a8 15,35,00 00 00 23
11:13:37.764,10.11.15.136,10.3.7.11,38 93,14483,d1 f5,53749,34017,5202,da f6,56054,13,44030,00 00 ab fe,80,00 00 00 50
11:13:37.767,10.11.15.136,10.3.7.11,38 94,14484,d1 f4,53748,34017,5202,cf 40,53056,12,47027,00 00 b7 b3,81,00 00 00 51
11:13:37.769,10.11.15.134,10.3.7.11,73 b7,29623,96 d3,38611,46440,5201,9c 57,40023,12,49029,00 00 bf 85,36,00 00 00 24
11:13:37.769,10.11.15.136,10.3.7.11,38 95,14485,d1 f3,53747,34017,5202,c7 70,51056,12,49026,00 00 bf 82,82,00 00 00 52
11:13:37.771,10.11.15.136,10.3.7.11,38 96,14486,d1 f2,53746,34017,5202,bf 9b,49051,9,51030,00 00 c7 56,83,00 00 00 53
11:13:37.774,10.11.15.136,10.3.7.11,38 97,14487,d1 f1,53745,34017,5202,b3 e5,46053,12,54027,00 00 d3 0b,84,00 00 00 54
11:13:37.775,10.11.15.134,10.3.7.11,73 b8,29624,96 d2,38610,46440,5201,84 e6,34022,12,55029,00 00 d6 f5,37,00 00 00 25
11:13:37.776,10.11.15.136,10.3.7.11,38 98,14488,d1 f0,53744,34017,5202,ac 14,44052,12,56027,00 00 da db,85,00 00 00 55
11:13:37.778,10.11.15.136,10.3.7.11,38 99,14489,d1 ef,53743,34017,5202,a4 44,42052,12,58026,00 00 e2 aa,86,00 00 00 56
11:13:37.781,10.11.15.134,10.3.7.11,73 b9,29625,96 d1,38609,46440,5201,6d 75,28021,10,61029,00 00 ee 65,38,00 00 00 26
11:13:37.781,10.11.15.136,10.3.7.11,38 9a,14490,d1 ee,53742,34017,5202,98 8b,39051,10,61026,00 00 ee 62,87,00 00 00 57
11:13:37.783,10.11.15.136,10.3.7.11,38 9b,14491,d1 ed,53741,34017,5202,90 ba,37050,13,63026,00 00 f6 32,88,00 00 00 58
11:13:37.785,10.11.15.136,10.3.7.11,38 9c,14492,d1 ec,53740,34017,5202,88 e9,35049,12,65026,00 00 fe 02,89,00 00 00 59
