Timestamp_log,Source IP,Destination IP,IP_ID_hex,IP_ID_dec,IP_Checksum_hex,IP_Checksum_dec,Source Port,Destination Port,UDP_Checksum_hex,UDP_Checksum_dec,MCS,Timestamp_iperf,Timestamp_iperf_hex,Sequence_num_iperf,Sequence_num_iperf_hex
12:05:35.446,10.11.15.130,10.3.7.11,a8 93,43155,61 fb,25083,39843,1027,49 d5,18901,13,726400,00 0b 15 80,23372,00 00 5b 4c
12:05:35.449,10.11.15.130,10.3.7.11,a8 94,43156,61 fa,25082,39843,1027,3e 1c,15900,15,729400,00 0b 21 38,23373,00 00 5b 4d
12:05:35.451,10.11.15.130,10.3.7.11,a8 95,43157,61 f9,25081,39843,1027,36 4a,13898,13,731401,00 0b 29 09,23374,00 00 5b 4e
12:05:35.453,10.11.15.130,10.3.7.11,a8 96,43158,61 f8,25080,39843,1027,2e 7a,11898,12,733400,00 0b 30 d8,23375,00 00 5b 4f
12:05:35.456,10.11.15.130,10.3.7.11,a8 97,43159,61 f7,25079,39843,1027,22 c0,8896,16,736401,00 0b 3c 91,23376,00 00 5b 50
12:05:35.458,10.11.15.130,10.3.7.11,a8 98,43160,61 f6,25078,39843,1027,1a f0,6896,15,738400,00 0b 44 60,23377,00 00 5b 51
12:05:35.460,10.11.15.130,10.3.7.11,a8 99,43161,61 f5,25077,39843,1027,13 1f,4895,13,740400,00 0b 4c 30,23378,00 00 5b 52
12:05:35.463,10.11.15.130,10.3.7.11,a8 9a,43162,61 f4,25076,39843,1027,07 66,1894,16,743400,00 0b 57 e8,23379,00 00 5b 53
12:05:35.465,10.11.15.130,10.3.7.11,a8 9b,43163,61 f3,25075,39843,1027,ff 94,65428,13,745400,00 0b 5f b8,23380,00 00 5b 54
12:05:35.467,10.11.15.130,10.3.7.11,a8 9c,43164,61 f2,25074,39843,1027,f7 c3,63427,13,747400,00 0b 67 88,23381,00 00 5b 55
12:05:35.470,10.11.15.130,10.3.7.11,a8 9d,43165,61 f1,25073,39843,1027,ec 0a,60426,16,750400,00 0b 73 40,23382,00 00 5b 56
12:05:35.472,10.11.15.130,10.3.7.11,a8 9e,43166,61 f0,25072,39843,1027,e4 39,58425,12,752400,00 0b 7b 10,23383,00 00 5b 57
12:05:35.474,10.11.15.130,10.3.7.11,a8 9f,43167,61 ef,25071,39843,1027,dc 68,56424,10,754400,00 0b 82 e0,23384,00 00 5b 58
12:05:35.476,10.11.15.130,10.3.7.11,a8 a0,43168,61 ee,25070,39843,1027,d4 96,54422,10,756401,00 0b 8a b1,23385,00 00 5b 59
12:05:35.479,10.11.15.130,10.3.7.11,a8 a1,43169,61 ed,25069,39843,1027,c8 de,51422,15,759400,00 0b 96 68,23386,00 00 5b 5a
12:05:35.481,10.11.15.130,10.3.7.11,a8 a2,43170,61 ec,25068,39843,1027,c1 0c,49420,13,761401,00 0b 9e 39,23387,00 00 5b 5b
12:05:35.483,10.11.15.130,10.3.7.11,a8 a3,43171,61 eb,25067,39843,1027,b9 3c,47420,13,763400,00 0b a6 08,23388,00 00 5b 5c
